"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
21.1219970681379,0.0922214362643615,1.42727029756046,18.5114318315375,20.1557891063394,21.083101402471,22.0279399493347,23.9993310891592,239.523810731847,0.999991071710581
13.9552760260049,0.0573065300059674,1.50378638487532,10.9204178273933,12.9604065178034,13.9788651587437,14.9620466525253,16.9315396604803,688.595329517467,0.999796150431224
10.5408419972222,0.0468906058171778,1.48281115247423,7.67979009759958,9.5514897882379,10.5130538863552,11.5174432098265,13.5589260807362,1000,0.998842278895494
9.78251128907874,0.0621295075714507,1.57567064452513,6.64067771426274,8.69584515881594,9.77519388358382,10.8443521952449,12.700544817813,643.183752302466,0.99881354000312
6.75382018554275,0.0510930395853817,1.61570377670951,3.58085555004527,5.6443188330272,6.74300367426986,7.87391641241178,9.84140983912395,1000,0.998533672375129
9.18030103787958,0.0961619678345209,1.72699673942714,5.70501237107419,8.04794349625478,9.18764585327631,10.3432307082367,12.4468862005628,322.534630156043,1.00449650174955
10.5097368118981,0.0753870950180748,1.71766212770036,7.06036474950695,9.39997028340667,10.473510055044,11.6898345945742,13.8916715111723,519.136378725313,1.0033572586419
26.2402340737201,0.112564327320572,1.53076281661838,23.2135908653392,25.1962476674563,26.1689513437195,27.3474560805392,29.2573629234053,184.932928911225,0.999100769298813
15.5238500927672,0.05919113719846,1.56046797048568,12.4018910857261,14.5584019754609,15.5095007633554,16.6134149668936,18.552358036765,695.018476625332,1.00273844785174
16.9651976087489,0.0521113740566891,1.48282515006314,14.11742519153,16.0103229694492,16.9241375396486,17.9972944654035,19.819355971511,809.68265806764,0.998654867976727
16.8593036673526,0.0512689246431379,1.62126575059851,13.6413389515946,15.7828308276683,16.8701071128304,17.9662476178754,19.9677060501624,1000,0.998199326631018
22.9495285718435,0.0712895464229582,1.63339439540163,19.7630503083037,21.8845872514667,22.9369085078912,24.0087389997154,26.2574210395345,524.965084133682,1.00221265460467
24.5425126523504,0.0673341632364945,1.5621422007792,21.7544999417077,23.3981513047391,24.6007500612024,25.6254427072402,27.5521045410522,538.232842814979,1.00169100165278
16.6185810984824,0.0495112311811468,1.56568260291573,13.5046452600188,15.5798347290097,16.6259062212561,17.6669066628223,19.7778081931801,1000,0.999312144515674
11.490401264727,0.061276064881466,1.66906830723537,8.26306399784425,10.3466214876288,11.4969336988079,12.6698404577728,14.6740659238128,741.936072470836,0.999449716382012
9.18030103787958,0.0961619678345209,1.72699673942714,5.70501237107419,8.04794349625478,9.18764585327631,10.3432307082367,12.4468862005628,322.534630156043,1.00449650174955
10.5408419972222,0.0468906058171778,1.48281115247423,7.67979009759958,9.5514897882379,10.5130538863552,11.5174432098265,13.5589260807362,1000,0.998842278895494
21.1219970681379,0.0922214362643615,1.42727029756046,18.5114318315375,20.1557891063394,21.083101402471,22.0279399493347,23.9993310891592,239.523810731847,0.999991071710581
12.4613054820854,0.0556880039821295,1.56609377066958,9.55322793524713,11.3689546420375,12.4958649700175,13.4762176085047,15.710692315011,790.882963755391,1.00196953114885
13.9552760260049,0.0573065300059674,1.50378638487532,10.9204178273933,12.9604065178034,13.9788651587437,14.9620466525253,16.9315396604803,688.595329517467,0.999796150431224
18.8184094613062,0.0888737235407619,1.5659070498629,15.7011585346843,17.776691298848,18.8175743819834,19.8312878379723,21.9739747616774,310.445383730836,1.0054276881289
6.75382018554275,0.0510930395853817,1.61570377670951,3.58085555004527,5.6443188330272,6.74300367426986,7.87391641241178,9.84140983912395,1000,0.998533672375129
19.1581455667639,0.0651144466498623,1.56055843071259,16.2133936310369,18.1264285281793,19.1845271244007,20.15962139748,22.1580989368753,574.388002502872,0.99899878359539
9.78251128907874,0.0621295075714507,1.57567064452513,6.64067771426274,8.69584515881594,9.77519388358382,10.8443521952449,12.700544817813,643.183752302466,0.99881354000312
13.0740520723563,0.0534226129352627,1.45539515224154,10.283473121167,12.072853198573,13.0319347616527,14.0737499092585,15.9885329516887,742.184014934347,0.999703367489132
7.46835455836726,0.060339896990512,1.72578332143482,4.23242780698503,6.22115117409826,7.39051048208899,8.67521903631835,10.8738959409336,818.019028367427,0.998524415635169
16.6185810984824,0.0495112311811468,1.56568260291573,13.5046452600188,15.5798347290097,16.6259062212561,17.6669066628223,19.7778081931801,1000,0.999312144515674
22.9495285718435,0.0712895464229582,1.63339439540163,19.7630503083037,21.8845872514667,22.9369085078912,24.0087389997154,26.2574210395345,524.965084133682,1.00221265460467
10.5097368118981,0.0753870950180748,1.71766212770036,7.06036474950695,9.39997028340667,10.473510055044,11.6898345945742,13.8916715111723,519.136378725313,1.0033572586419
24.5425126523504,0.0673341632364945,1.5621422007792,21.7544999417077,23.3981513047391,24.6007500612024,25.6254427072402,27.5521045410522,538.232842814979,1.00169100165278
11.490401264727,0.061276064881466,1.66906830723537,8.26306399784425,10.3466214876288,11.4969336988079,12.6698404577728,14.6740659238128,741.936072470836,0.999449716382012
26.2402340737201,0.112564327320572,1.53076281661838,23.2135908653392,25.1962476674563,26.1689513437195,27.3474560805392,29.2573629234053,184.932928911225,0.999100769298813
16.8593036673526,0.0512689246431379,1.62126575059851,13.6413389515946,15.7828308276683,16.8701071128304,17.9662476178754,19.9677060501624,1000,0.998199326631018
13.7784014895789,0.0557845255062615,1.7066317364189,10.4160947757621,12.5981450982623,13.8202460520925,14.9457677505873,17.0639775681336,935.948921486372,0.998409088729281
15.5238500927672,0.05919113719846,1.56046797048568,12.4018910857261,14.5584019754609,15.5095007633554,16.6134149668936,18.552358036765,695.018476625332,1.00273844785174
16.9651976087489,0.0521113740566891,1.48282515006314,14.11742519153,16.0103229694492,16.9241375396486,17.9972944654035,19.819355971511,809.68265806764,0.998654867976727
26.2402340737201,0.112564327320572,1.53076281661838,23.2135908653392,25.1962476674563,26.1689513437195,27.3474560805392,29.2573629234053,184.932928911225,0.999100769298813
24.5425126523504,0.0673341632364945,1.5621422007792,21.7544999417077,23.3981513047391,24.6007500612024,25.6254427072402,27.5521045410522,538.232842814979,1.00169100165278
15.5238500927672,0.05919113719846,1.56046797048568,12.4018910857261,14.5584019754609,15.5095007633554,16.6134149668936,18.552358036765,695.018476625332,1.00273844785174
13.7784014895789,0.0557845255062615,1.7066317364189,10.4160947757621,12.5981450982623,13.8202460520925,14.9457677505873,17.0639775681336,935.948921486372,0.998409088729281
16.9651976087489,0.0521113740566891,1.48282515006314,14.11742519153,16.0103229694492,16.9241375396486,17.9972944654035,19.819355971511,809.68265806764,0.998654867976727
11.9490997691901,0.0840818696875503,1.85332863982475,8.4739139409043,10.6251233810022,11.9215531963138,13.2082921164583,15.6410144780615,485.847702550453,1.00198290541957
16.6185810984824,0.0495112311811468,1.56568260291573,13.5046452600188,15.5798347290097,16.6259062212561,17.6669066628223,19.7778081931801,1000,0.999312144515674
22.9495285718435,0.0712895464229582,1.63339439540163,19.7630503083037,21.8845872514667,22.9369085078912,24.0087389997154,26.2574210395345,524.965084133682,1.00221265460467
16.8593036673526,0.0512689246431379,1.62126575059851,13.6413389515946,15.7828308276683,16.8701071128304,17.9662476178754,19.9677060501624,1000,0.998199326631018
11.490401264727,0.061276064881466,1.66906830723537,8.26306399784425,10.3466214876288,11.4969336988079,12.6698404577728,14.6740659238128,741.936072470836,0.999449716382012
21.1219970681379,0.0922214362643615,1.42727029756046,18.5114318315375,20.1557891063394,21.083101402471,22.0279399493347,23.9993310891592,239.523810731847,0.999991071710581
13.9552760260049,0.0573065300059674,1.50378638487532,10.9204178273933,12.9604065178034,13.9788651587437,14.9620466525253,16.9315396604803,688.595329517467,0.999796150431224
9.78251128907874,0.0621295075714507,1.57567064452513,6.64067771426274,8.69584515881594,9.77519388358382,10.8443521952449,12.700544817813,643.183752302466,0.99881354000312
9.18030103787958,0.0961619678345209,1.72699673942714,5.70501237107419,8.04794349625478,9.18764585327631,10.3432307082367,12.4468862005628,322.534630156043,1.00449650174955
19.1581455667639,0.0651144466498623,1.56055843071259,16.2133936310369,18.1264285281793,19.1845271244007,20.15962139748,22.1580989368753,574.388002502872,0.99899878359539
7.46835455836726,0.060339896990512,1.72578332143482,4.23242780698503,6.22115117409826,7.39051048208899,8.67521903631835,10.8738959409336,818.019028367427,0.998524415635169
18.8184094613062,0.0888737235407619,1.5659070498629,15.7011585346843,17.776691298848,18.8175743819834,19.8312878379723,21.9739747616774,310.445383730836,1.0054276881289
6.75382018554275,0.0510930395853817,1.61570377670951,3.58085555004527,5.6443188330272,6.74300367426986,7.87391641241178,9.84140983912395,1000,0.998533672375129
10.5408419972222,0.0468906058171778,1.48281115247423,7.67979009759958,9.5514897882379,10.5130538863552,11.5174432098265,13.5589260807362,1000,0.998842278895494
13.0740520723563,0.0534226129352627,1.45539515224154,10.283473121167,12.072853198573,13.0319347616527,14.0737499092585,15.9885329516887,742.184014934347,0.999703367489132
16.8593036673526,0.0512689246431379,1.62126575059851,13.6413389515946,15.7828308276683,16.8701071128304,17.9662476178754,19.9677060501624,1000,0.998199326631018
10.5097368118981,0.0753870950180748,1.71766212770036,7.06036474950695,9.39997028340667,10.473510055044,11.6898345945742,13.8916715111723,519.136378725313,1.0033572586419
16.9651976087489,0.0521113740566891,1.48282515006314,14.11742519153,16.0103229694492,16.9241375396486,17.9972944654035,19.819355971511,809.68265806764,0.998654867976727
22.9495285718435,0.0712895464229582,1.63339439540163,19.7630503083037,21.8845872514667,22.9369085078912,24.0087389997154,26.2574210395345,524.965084133682,1.00221265460467
24.5425126523504,0.0673341632364945,1.5621422007792,21.7544999417077,23.3981513047391,24.6007500612024,25.6254427072402,27.5521045410522,538.232842814979,1.00169100165278
16.6185810984824,0.0495112311811468,1.56568260291573,13.5046452600188,15.5798347290097,16.6259062212561,17.6669066628223,19.7778081931801,1000,0.999312144515674
11.9490997691901,0.0840818696875503,1.85332863982475,8.4739139409043,10.6251233810022,11.9215531963138,13.2082921164583,15.6410144780615,485.847702550453,1.00198290541957
15.5238500927672,0.05919113719846,1.56046797048568,12.4018910857261,14.5584019754609,15.5095007633554,16.6134149668936,18.552358036765,695.018476625332,1.00273844785174
11.490401264727,0.061276064881466,1.66906830723537,8.26306399784425,10.3466214876288,11.4969336988079,12.6698404577728,14.6740659238128,741.936072470836,0.999449716382012
26.2402340737201,0.112564327320572,1.53076281661838,23.2135908653392,25.1962476674563,26.1689513437195,27.3474560805392,29.2573629234053,184.932928911225,0.999100769298813
13.7784014895789,0.0557845255062615,1.7066317364189,10.4160947757621,12.5981450982623,13.8202460520925,14.9457677505873,17.0639775681336,935.948921486372,0.998409088729281
16.9651976087489,0.0521113740566891,1.48282515006314,14.11742519153,16.0103229694492,16.9241375396486,17.9972944654035,19.819355971511,809.68265806764,0.998654867976727
26.2402340737201,0.112564327320572,1.53076281661838,23.2135908653392,25.1962476674563,26.1689513437195,27.3474560805392,29.2573629234053,184.932928911225,0.999100769298813
16.8593036673526,0.0512689246431379,1.62126575059851,13.6413389515946,15.7828308276683,16.8701071128304,17.9662476178754,19.9677060501624,1000,0.998199326631018
22.9495285718435,0.0712895464229582,1.63339439540163,19.7630503083037,21.8845872514667,22.9369085078912,24.0087389997154,26.2574210395345,524.965084133682,1.00221265460467
11.9490997691901,0.0840818696875503,1.85332863982475,8.4739139409043,10.6251233810022,11.9215531963138,13.2082921164583,15.6410144780615,485.847702550453,1.00198290541957
10.5097368118981,0.0753870950180748,1.71766212770036,7.06036474950695,9.39997028340667,10.473510055044,11.6898345945742,13.8916715111723,519.136378725313,1.0033572586419
24.5425126523504,0.0673341632364945,1.5621422007792,21.7544999417077,23.3981513047391,24.6007500612024,25.6254427072402,27.5521045410522,538.232842814979,1.00169100165278
13.7784014895789,0.0557845255062615,1.7066317364189,10.4160947757621,12.5981450982623,13.8202460520925,14.9457677505873,17.0639775681336,935.948921486372,0.998409088729281
11.490401264727,0.061276064881466,1.66906830723537,8.26306399784425,10.3466214876288,11.4969336988079,12.6698404577728,14.6740659238128,741.936072470836,0.999449716382012
16.6185810984824,0.0495112311811468,1.56568260291573,13.5046452600188,15.5798347290097,16.6259062212561,17.6669066628223,19.7778081931801,1000,0.999312144515674
10.5408419972222,0.0468906058171778,1.48281115247423,7.67979009759958,9.5514897882379,10.5130538863552,11.5174432098265,13.5589260807362,1000,0.998842278895494
19.1581455667639,0.0651144466498623,1.56055843071259,16.2133936310369,18.1264285281793,19.1845271244007,20.15962139748,22.1580989368753,574.388002502872,0.99899878359539
21.1219970681379,0.0922214362643615,1.42727029756046,18.5114318315375,20.1557891063394,21.083101402471,22.0279399493347,23.9993310891592,239.523810731847,0.999991071710581
18.8184094613062,0.0888737235407619,1.5659070498629,15.7011585346843,17.776691298848,18.8175743819834,19.8312878379723,21.9739747616774,310.445383730836,1.0054276881289
7.46835455836726,0.060339896990512,1.72578332143482,4.23242780698503,6.22115117409826,7.39051048208899,8.67521903631835,10.8738959409336,818.019028367427,0.998524415635169
13.0740520723563,0.0534226129352627,1.45539515224154,10.283473121167,12.072853198573,13.0319347616527,14.0737499092585,15.9885329516887,742.184014934347,0.999703367489132
13.9552760260049,0.0573065300059674,1.50378638487532,10.9204178273933,12.9604065178034,13.9788651587437,14.9620466525253,16.9315396604803,688.595329517467,0.999796150431224
9.18030103787958,0.0961619678345209,1.72699673942714,5.70501237107419,8.04794349625478,9.18764585327631,10.3432307082367,12.4468862005628,322.534630156043,1.00449650174955
6.75382018554275,0.0510930395853817,1.61570377670951,3.58085555004527,5.6443188330272,6.74300367426986,7.87391641241178,9.84140983912395,1000,0.998533672375129
12.4613054820854,0.0556880039821295,1.56609377066958,9.55322793524713,11.3689546420375,12.4958649700175,13.4762176085047,15.710692315011,790.882963755391,1.00196953114885
12.4613054820854,0.0556880039821295,1.56609377066958,9.55322793524713,11.3689546420375,12.4958649700175,13.4762176085047,15.710692315011,790.882963755391,1.00196953114885
6.75382018554275,0.0510930395853817,1.61570377670951,3.58085555004527,5.6443188330272,6.74300367426986,7.87391641241178,9.84140983912395,1000,0.998533672375129
10.5408419972222,0.0468906058171778,1.48281115247423,7.67979009759958,9.5514897882379,10.5130538863552,11.5174432098265,13.5589260807362,1000,0.998842278895494
19.1581455667639,0.0651144466498623,1.56055843071259,16.2133936310369,18.1264285281793,19.1845271244007,20.15962139748,22.1580989368753,574.388002502872,0.99899878359539
21.1219970681379,0.0922214362643615,1.42727029756046,18.5114318315375,20.1557891063394,21.083101402471,22.0279399493347,23.9993310891592,239.523810731847,0.999991071710581
13.0740520723563,0.0534226129352627,1.45539515224154,10.283473121167,12.072853198573,13.0319347616527,14.0737499092585,15.9885329516887,742.184014934347,0.999703367489132
7.46835455836726,0.060339896990512,1.72578332143482,4.23242780698503,6.22115117409826,7.39051048208899,8.67521903631835,10.8738959409336,818.019028367427,0.998524415635169
13.9552760260049,0.0573065300059674,1.50378638487532,10.9204178273933,12.9604065178034,13.9788651587437,14.9620466525253,16.9315396604803,688.595329517467,0.999796150431224
18.8184094613062,0.0888737235407619,1.5659070498629,15.7011585346843,17.776691298848,18.8175743819834,19.8312878379723,21.9739747616774,310.445383730836,1.0054276881289
10.5408419972222,0.0468906058171778,1.48281115247423,7.67979009759958,9.5514897882379,10.5130538863552,11.5174432098265,13.5589260807362,1000,0.998842278895494
6.75382018554275,0.0510930395853817,1.61570377670951,3.58085555004527,5.6443188330272,6.74300367426986,7.87391641241178,9.84140983912395,1000,0.998533672375129
19.1581455667639,0.0651144466498623,1.56055843071259,16.2133936310369,18.1264285281793,19.1845271244007,20.15962139748,22.1580989368753,574.388002502872,0.99899878359539
21.1219970681379,0.0922214362643615,1.42727029756046,18.5114318315375,20.1557891063394,21.083101402471,22.0279399493347,23.9993310891592,239.523810731847,0.999991071710581
9.18030103787958,0.0961619678345209,1.72699673942714,5.70501237107419,8.04794349625478,9.18764585327631,10.3432307082367,12.4468862005628,322.534630156043,1.00449650174955
9.78251128907874,0.0621295075714507,1.57567064452513,6.64067771426274,8.69584515881594,9.77519388358382,10.8443521952449,12.700544817813,643.183752302466,0.99881354000312
13.0740520723563,0.0534226129352627,1.45539515224154,10.283473121167,12.072853198573,13.0319347616527,14.0737499092585,15.9885329516887,742.184014934347,0.999703367489132
13.9552760260049,0.0573065300059674,1.50378638487532,10.9204178273933,12.9604065178034,13.9788651587437,14.9620466525253,16.9315396604803,688.595329517467,0.999796150431224
12.4613054820854,0.0556880039821295,1.56609377066958,9.55322793524713,11.3689546420375,12.4958649700175,13.4762176085047,15.710692315011,790.882963755391,1.00196953114885
4.61783353807544,0.079567023935401,1.89235530349105,1.18817831993788,3.27586403662307,4.58909374355162,5.86037889882012,8.42038772487874,565.638724999637,1.0044964184817
10.8899115536645,0.0534774282172084,1.69110476574536,7.67187527086103,9.74791476706192,10.8753818498359,12.0249851070225,14.3550321354889,1000,1.00116404470146
3.67710596993935,0.0654663774208165,2.0702286281,-0.505247665605593,2.25632142532102,3.76668180389094,5.08838726884561,7.82803349176439,1000,0.998367153643448
10.2719578352343,0.0607785603478405,1.92198683605172,6.46829831052824,8.99519675686877,10.3279000626309,11.5022364156511,13.8386277534011,1000,0.998709461943954
5.48007681926421,0.0670501434849238,2.12031170853459,1.45240781645227,4.08714129380492,5.34905894080536,6.95152101024847,9.69043411454109,1000,0.999881547039585
3.95453123024864,0.0665920210231106,1.89946632381933,0.183734832961093,2.74315942354312,3.98517001323483,5.2816916833963,7.57718873780918,813.614734788703,0.999984793688754
8.5719479725638,0.0588063774784462,1.75955363872002,5.09326931304042,7.35062745290254,8.67406089026696,9.78045931177361,11.8788524735047,895.274400412056,0.998496036027832
7.77741962068235,0.0802419660939543,1.97553352977655,3.9608047430512,6.41384279670547,7.78706742263666,9.13790341059915,11.51947875346,606.129871785471,1.00137376750893
10.8899115536645,0.0534774282172084,1.69110476574536,7.67187527086103,9.74791476706192,10.8753818498359,12.0249851070225,14.3550321354889,1000,1.00116404470146
10.2719578352343,0.0607785603478405,1.92198683605172,6.46829831052824,8.99519675686877,10.3279000626309,11.5022364156511,13.8386277534011,1000,0.998709461943954
8.72551874812431,0.0810085118816489,2.08230583705516,4.51218078980045,7.34236420187395,8.71006445247029,10.1508030633433,12.7846290112365,660.735626642669,0.999370844149896
3.67710596993935,0.0654663774208165,2.0702286281,-0.505247665605593,2.25632142532102,3.76668180389094,5.08838726884561,7.82803349176439,1000,0.998367153643448
10.8899115536645,0.0534774282172084,1.69110476574536,7.67187527086103,9.74791476706192,10.8753818498359,12.0249851070225,14.3550321354889,1000,1.00116404470146
3.67710596993935,0.0654663774208165,2.0702286281,-0.505247665605593,2.25632142532102,3.76668180389094,5.08838726884561,7.82803349176439,1000,0.998367153643448
5.48007681926421,0.0670501434849238,2.12031170853459,1.45240781645227,4.08714129380492,5.34905894080536,6.95152101024847,9.69043411454109,1000,0.999881547039585
10.8899115536645,0.0534774282172084,1.69110476574536,7.67187527086103,9.74791476706192,10.8753818498359,12.0249851070225,14.3550321354889,1000,1.00116404470146
4.61783353807544,0.079567023935401,1.89235530349105,1.18817831993788,3.27586403662307,4.58909374355162,5.86037889882012,8.42038772487874,565.638724999637,1.0044964184817
7.77741962068235,0.0802419660939543,1.97553352977655,3.9608047430512,6.41384279670547,7.78706742263666,9.13790341059915,11.51947875346,606.129871785471,1.00137376750893
8.72551874812431,0.0810085118816489,2.08230583705516,4.51218078980045,7.34236420187395,8.71006445247029,10.1508030633433,12.7846290112365,660.735626642669,0.999370844149896
10.2719578352343,0.0607785603478405,1.92198683605172,6.46829831052824,8.99519675686877,10.3279000626309,11.5022364156511,13.8386277534011,1000,0.998709461943954
10.2719578352343,0.0607785603478405,1.92198683605172,6.46829831052824,8.99519675686877,10.3279000626309,11.5022364156511,13.8386277534011,1000,0.998709461943954
3.67710596993935,0.0654663774208165,2.0702286281,-0.505247665605593,2.25632142532102,3.76668180389094,5.08838726884561,7.82803349176439,1000,0.998367153643448
5.48007681926421,0.0670501434849238,2.12031170853459,1.45240781645227,4.08714129380492,5.34905894080536,6.95152101024847,9.69043411454109,1000,0.999881547039585
10.8899115536645,0.0534774282172084,1.69110476574536,7.67187527086103,9.74791476706192,10.8753818498359,12.0249851070225,14.3550321354889,1000,1.00116404470146
18.591672032223,0.10868127161638,2.06041862844455,14.4819197684872,17.3048740568087,18.6976237075283,19.972645582932,22.4753156269813,359.419398498215,0.999159127219371
8.72551874812431,0.0810085118816489,2.08230583705516,4.51218078980045,7.34236420187395,8.71006445247029,10.1508030633433,12.7846290112365,660.735626642669,0.999370844149896
10.2719578352343,0.0607785603478405,1.92198683605172,6.46829831052824,8.99519675686877,10.3279000626309,11.5022364156511,13.8386277534011,1000,0.998709461943954
3.67710596993935,0.0654663774208165,2.0702286281,-0.505247665605593,2.25632142532102,3.76668180389094,5.08838726884561,7.82803349176439,1000,0.998367153643448
5.48007681926421,0.0670501434849238,2.12031170853459,1.45240781645227,4.08714129380492,5.34905894080536,6.95152101024847,9.69043411454109,1000,0.999881547039585
4.13537017908004,0.0721068023637105,1.86496240319593,0.39062657842168,2.91531955710764,4.17365459270802,5.34740849786992,7.80694191033787,668.940804934361,1.00091405278408
16.4170779459237,0.0818437315324738,1.74245528942182,13.1363905941856,15.2772874826494,16.4647044128199,17.6086898968308,19.7317184532449,453.265268033572,1.00012957772734
9.97645215879933,0.0513906643083391,1.62511549683473,6.83352783651896,8.86634863702304,9.97386728045502,11.0884358485366,13.139180583788,1000,1.00045157088516
3.95453123024864,0.0665920210231106,1.89946632381933,0.183734832961093,2.74315942354312,3.98517001323483,5.2816916833963,7.57718873780918,813.614734788703,0.999984793688754
10.5898624140876,0.0570158913029699,1.8030007934197,7.0584938788512,9.36872958664639,10.6037293512578,11.7753741882211,14.1316651699009,1000,1.00131227134967
6.03382157025288,0.0537636062487977,1.70015450970662,2.74948400867734,4.99126052949802,5.9926156294488,7.13711479521858,9.25493744709084,1000,1.00264014587613
8.5719479725638,0.0588063774784462,1.75955363872002,5.09326931304042,7.35062745290254,8.67406089026696,9.78045931177361,11.8788524735047,895.274400412056,0.998496036027832
9.97645215879933,0.0513906643083391,1.62511549683473,6.83352783651896,8.86634863702304,9.97386728045502,11.0884358485366,13.139180583788,1000,1.00045157088516
16.4170779459237,0.0818437315324738,1.74245528942182,13.1363905941856,15.2772874826494,16.4647044128199,17.6086898968308,19.7317184532449,453.265268033572,1.00012957772734
6.22897743398738,0.100490955976245,2.1074257964367,2.17696847389912,4.73425701885188,6.31287620501265,7.57769132633416,10.6024933711732,439.795344961074,1.00085842828879
10.5898624140876,0.0570158913029699,1.8030007934197,7.0584938788512,9.36872958664639,10.6037293512578,11.7753741882211,14.1316651699009,1000,1.00131227134967
13.6471568441209,0.094069817049347,1.97922599477827,9.54754820437047,12.3683702088988,13.7699860276936,15.0148448678549,17.1509051081839,442.680277728246,0.998320048273212
10.5898624140876,0.0570158913029699,1.8030007934197,7.0584938788512,9.36872958664639,10.6037293512578,11.7753741882211,14.1316651699009,1000,1.00131227134967
9.97645215879933,0.0513906643083391,1.62511549683473,6.83352783651896,8.86634863702304,9.97386728045502,11.0884358485366,13.139180583788,1000,1.00045157088516
13.6471568441209,0.094069817049347,1.97922599477827,9.54754820437047,12.3683702088988,13.7699860276936,15.0148448678549,17.1509051081839,442.680277728246,0.998320048273212
6.03382157025288,0.0537636062487977,1.70015450970662,2.74948400867734,4.99126052949802,5.9926156294488,7.13711479521858,9.25493744709084,1000,1.00264014587613
16.4170779459237,0.0818437315324738,1.74245528942182,13.1363905941856,15.2772874826494,16.4647044128199,17.6086898968308,19.7317184532449,453.265268033572,1.00012957772734
6.22897743398738,0.100490955976245,2.1074257964367,2.17696847389912,4.73425701885188,6.31287620501265,7.57769132633416,10.6024933711732,439.795344961074,1.00085842828879
3.95453123024864,0.0665920210231106,1.89946632381933,0.183734832961093,2.74315942354312,3.98517001323483,5.2816916833963,7.57718873780918,813.614734788703,0.999984793688754
8.5719479725638,0.0588063774784462,1.75955363872002,5.09326931304042,7.35062745290254,8.67406089026696,9.78045931177361,11.8788524735047,895.274400412056,0.998496036027832
13.6471568441209,0.094069817049347,1.97922599477827,9.54754820437047,12.3683702088988,13.7699860276936,15.0148448678549,17.1509051081839,442.680277728246,0.998320048273212
4.95252038755263,0.0634489694674307,2.00643258707562,1.08290641175496,3.64514839767604,4.99389536752098,6.23295099343726,8.84602021689085,1000,1.00142215312294
8.5719479725638,0.0588063774784462,1.75955363872002,5.09326931304042,7.35062745290254,8.67406089026696,9.78045931177361,11.8788524735047,895.274400412056,0.998496036027832
3.95453123024864,0.0665920210231106,1.89946632381933,0.183734832961093,2.74315942354312,3.98517001323483,5.2816916833963,7.57718873780918,813.614734788703,0.999984793688754
6.22897743398738,0.100490955976245,2.1074257964367,2.17696847389912,4.73425701885188,6.31287620501265,7.57769132633416,10.6024933711732,439.795344961074,1.00085842828879
16.4170779459237,0.0818437315324738,1.74245528942182,13.1363905941856,15.2772874826494,16.4647044128199,17.6086898968308,19.7317184532449,453.265268033572,1.00012957772734
9.97645215879933,0.0513906643083391,1.62511549683473,6.83352783651896,8.86634863702304,9.97386728045502,11.0884358485366,13.139180583788,1000,1.00045157088516
4.13537017908004,0.0721068023637105,1.86496240319593,0.39062657842168,2.91531955710764,4.17365459270802,5.34740849786992,7.80694191033787,668.940804934361,1.00091405278408
13.8555797636045,0.11033736668266,2.0865482296011,9.71298935751986,12.6022982175151,13.885561742073,15.2496247704384,17.6991517722688,357.611622983762,1.00974401642692
10.5898624140876,0.0570158913029699,1.8030007934197,7.0584938788512,9.36872958664639,10.6037293512578,11.7753741882211,14.1316651699009,1000,1.00131227134967
10.5898624140876,0.0570158913029699,1.8030007934197,7.0584938788512,9.36872958664639,10.6037293512578,11.7753741882211,14.1316651699009,1000,1.00131227134967
6.03382157025288,0.0537636062487977,1.70015450970662,2.74948400867734,4.99126052949802,5.9926156294488,7.13711479521858,9.25493744709084,1000,1.00264014587613
3.95453123024864,0.0665920210231106,1.89946632381933,0.183734832961093,2.74315942354312,3.98517001323483,5.2816916833963,7.57718873780918,813.614734788703,0.999984793688754
9.97645215879933,0.0513906643083391,1.62511549683473,6.83352783651896,8.86634863702304,9.97386728045502,11.0884358485366,13.139180583788,1000,1.00045157088516
4.13537017908004,0.0721068023637105,1.86496240319593,0.39062657842168,2.91531955710764,4.17365459270802,5.34740849786992,7.80694191033787,668.940804934361,1.00091405278408
16.4170779459237,0.0818437315324738,1.74245528942182,13.1363905941856,15.2772874826494,16.4647044128199,17.6086898968308,19.7317184532449,453.265268033572,1.00012957772734
10.7137505025459,0.0533528425141413,1.43458827878532,7.67875234750586,9.75645532249345,10.732859618249,11.7066673651011,13.4847231115645,723.001887596202,1.00026871562796
3.60758438948878,0.0724681532521706,1.52426359616492,0.451035565040414,2.65770387153524,3.60230030260812,4.65015818103518,6.5833229338043,442.410847498665,1.00299861633291
9.42615681715269,0.0494325409569177,1.56319419953419,6.19518592759783,8.36265143802455,9.45390623812539,10.4950477981662,12.4539623556115,1000,0.998624934278096
10.1500383300382,0.0494756917372113,1.56455874701961,7.00183214756694,9.14558090222858,10.0949507951877,11.2834615085542,13.1567546130557,1000,1.00049254169156
5.77107664729781,0.0502182080206169,1.58803917357285,2.65874538323201,4.69688752115659,5.79914148025568,6.8599529819217,8.84331907897329,1000,0.998398740470491
15.6243223995693,0.0691018320806839,1.5384776721192,12.4808587738474,14.5702910288365,15.6756891457307,16.7252736564132,18.5627969267903,495.682140739507,1.00114727049774
18.1343296588008,0.0699445665264174,1.53411580438628,14.9851468628627,17.0772661181891,18.1970469874703,19.1803755284678,21.1590054765315,481.07005240159,1.00405443520755
20.1608670036894,0.077943622037828,1.41659830370681,17.4560709760245,19.2246388729797,20.1770798361758,21.1350720068564,22.9035849541237,330.318020813804,1.00058591649525
